genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
CSRNP3	-0.957598201953017	5.56922673810478	-19.9871809992539	1.39261295865976e-73	2.49786133854846e-73	155.844270536149
PTH	-0.306054550596628	4.46491784618854	-19.9250645652663	3.27729047163129e-73	5.83202871329663e-73	154.989767066192
IRF9	1.53596756250131	10.0202367733133	19.8147395349558	1.49483895389972e-72	2.6393250279792e-72	153.474573752048
SUPT6H	1.12502890361278	7.98906255738375	19.5263350494617	7.77870089454367e-71	1.3627801567185e-70	149.529046115878
ZRSR1	-0.755209448946726	6.20328313521993	-19.4248639835076	3.10770026436716e-70	5.40261738266907e-70	148.146289408223
TOE1	0.556737318528479	8.32723269941593	19.3178550289694	1.33492402943986e-69	2.30299870727792e-69	146.691196331887
ZNF668	0.806614688103984	7.14137215864241	19.1108983522063	2.2168198577998e-68	3.79546430199057e-68	143.886317443139
ALS2CR8	-0.527441192587596	4.6677201732985	-18.9826922111764	1.25596344444059e-67	2.13419352213213e-67	142.155010890044
ZNF419	-0.944378776340244	7.40082724113592	-18.8391431703448	8.70702735463199e-67	1.46849864339316e-66	140.222326924048
TAF10	0.894586680550708	10.4008526256929	18.7511331857921	2.84508962205195e-66	4.76289077469438e-66	139.040484000919
KDM4C	-0.591676835745116	5.5706381622213	-18.717232262837	4.48642827199479e-66	7.45538815787369e-66	138.585878439739
ZNF41	-0.402882318023395	4.87767029777877	-18.6381222353541	1.29687302941028e-65	2.13936718720237e-65	137.526408651581
HIST1H3G	0.769754782016095	6.79978196273974	18.5748183797523	3.02819473696618e-65	4.95921746778519e-65	136.68002525168
INHBA	2.44672647082556	8.69467525682512	18.5434531161374	4.60743284203906e-65	7.49122174317142e-65	136.261132390397
ZNF212	0.779760697637578	8.28693735087315	18.021427540652	4.75488040601307e-62	7.67573551256395e-62	129.335885454863
ZNF43	1.21726239118536	8.00008982588314	17.8833090484185	2.93767203149625e-61	4.70860907175995e-61	127.518724965304
SUV39H2	-0.359226613136095	4.64782560281209	-17.8648702244793	3.74431106219924e-61	5.95925563420442e-61	127.276626809625
ACP5	1.78955824856261	8.74642504704564	17.7737196946709	1.24025576069787e-60	1.9601244889351e-60	126.081561012564
CREB3L2	1.60138775025227	9.75924221641164	17.712486697016	2.76843055888203e-60	4.34489796046763e-60	125.28036170018
PDCD11	0.747068601562999	8.25015227051074	17.5685174585175	1.81931739889532e-59	2.83562573896788e-59	123.401798512517
NCOA1	1.0141109255165	9.61650660040879	17.5574938901279	2.10081004399267e-59	3.25193883522154e-59	123.25826194935
ZNF135	-0.951540050774302	6.03482183977744	-17.2720182078981	8.58647519909497e-58	1.32009754761596e-57	119.556394619028
SATB2	-0.334382341012224	4.41723831927847	-16.9677950779801	4.33332495953296e-56	6.61710433009763e-56	115.644582140202
HELZ	1.07185303381638	9.33754157865336	16.8381502624947	2.28015703102154e-55	3.45849321483804e-55	113.98825364854
DEAF1	0.986501923475125	7.61825198340388	16.8108245047079	3.23300623423853e-55	4.87106272625272e-55	113.63997253726
ZNF33B	-0.689389303060511	7.03226644577265	-16.684871874527	1.61044938347944e-54	2.41034146136658e-54	112.03841587396
TRIB3	1.17998857159773	8.97599777503141	16.4975272714629	1.73456645804358e-53	2.57902644419638e-53	109.66785425497
CREB3	0.924504275253806	9.10739267886635	16.0852343165619	3.08498732770339e-51	4.55690938601939e-51	104.501232989871
BOLA1	1.04443211554117	7.03131591008777	15.848382436226	5.86133381388758e-50	8.60169767492593e-50	101.565406586537
IRX4	-1.06508695645859	7.4013511509707	-15.7916237721016	1.18274411863475e-49	1.72451723104164e-49	100.865458659271
SLC4A10	-0.244657826584093	4.49701566532747	-15.7424112192721	2.17150638891584e-49	3.14590028137808e-49	100.259705639948
HTATIP2	-0.852754247615204	6.00373092544674	-15.741249184956	2.20285679854547e-49	3.17099131510367e-49	100.245415063056
DAXX	-0.590441830137918	7.59428687375659	-15.4775839413526	5.60841108658029e-48	8.02215763017181e-48	97.0183276699053
VPS72	0.765273787149699	9.67010590903482	15.3399138299687	3.00310265563601e-47	4.26856100738199e-47	95.3457269303284
CPSF4	0.557323395792933	8.77199270004528	15.2468275631457	9.29394623220255e-47	1.31276990529861e-46	94.2196898460706
CSDA	1.44984286625695	9.69053763140749	15.1408617966232	3.34675561436866e-46	4.69793024128769e-46	92.9427198130968
TICAM1	0.633189514978794	6.7862500048159	15.0478052739633	1.02661664232972e-45	1.43219358744763e-45	91.825631685199
MYST2	-0.742031459648148	8.87539300278373	-15.0262421586516	1.33032296666516e-45	1.84449687402654e-45	91.5673595154679
DUSP12	0.873764417985275	7.84603008660605	14.9640826472963	2.80460179300385e-45	3.86487808060287e-45	90.8240729882288
RNF2	-0.572220173192855	5.86577110721897	-14.950287417308	3.30865699188954e-45	4.5318574555578e-45	90.6593616135405
EREG	-1.20908576907517	4.51285622275178	-14.8917301477576	6.66667125787504e-45	9.07631147156481e-45	89.9612116090547
NOLC1	0.776627274447244	7.53688436358456	14.8752235311629	8.11986207969331e-45	1.09885558683275e-44	89.7647069253316
RFX5	1.06392507723792	8.7665954701192	14.8457747585316	1.15397276126096e-44	1.55236811931533e-44	89.4144551540939
ZBED1	0.656323003435276	9.17551919891351	14.7990002553899	2.0150327207312e-44	2.69465914133285e-44	88.8589946519179
TAF9B	-0.735185647729391	6.47273966950916	-14.5348751980111	4.599640729035e-43	6.11481649859947e-43	85.7423829657824
CAMTA1	-1.02792154155878	5.93465239650344	-14.5133780299948	5.9243427903004e-43	7.82983316144965e-43	85.4902294061412
HIST1H2BD	1.80451858743367	9.89291500290761	14.3550664259913	3.79360260494671e-42	4.98461737626718e-42	83.640385906609
TFCP2	0.642962234951124	8.45127432952446	14.2951874079146	7.63232616106029e-42	9.97055325086489e-42	82.9439896610068
C2orf3	-0.783445309633773	6.59250761863688	-14.0290362497341	1.66966288242318e-40	2.16864259441172e-40	79.8707562696406
HIF1AN	0.402996828324926	7.34550714527726	14.0092458461767	2.09720102167621e-40	2.70838531942185e-40	79.6436957401929
MYB	-0.259862868120468	4.65297683642954	-13.975369552634	3.09684753038469e-40	3.97663376060761e-40	79.255497233786
MKRN1	0.857443380586894	9.60858062197082	13.9244426460819	5.55798507483992e-40	7.09663631024758e-40	78.6730383364542
SUPT16H	0.571231617074448	9.84730104339795	13.7874325520992	2.66285953430821e-39	3.38093401546998e-39	77.1128020694795
PITX1	1.65739346008956	7.23087877067067	13.6763518160168	9.41603653488575e-39	1.1888403669744e-38	75.8551542627021
ZMYM6	0.648129972300094	8.76962574198282	13.6499289502776	1.27036285562447e-38	1.59501114095072e-38	75.5569685634563
PPRC1	0.768604772716239	7.84304661475324	13.472641758704	9.38406610285385e-38	1.17171212112982e-37	73.5660122823699
JMJD6	0.870864947061213	7.71367459187379	13.3173976093002	5.33120243004511e-37	6.62006455599008e-37	71.8366953244349
RCHY1	-0.273642155019825	6.09929981977409	-13.2438297171094	1.20877165086002e-36	1.49279996226428e-36	71.0218488538634
GMEB2	0.673577876028903	7.92504832665992	13.1208614077309	4.71733991568749e-36	5.79412402687703e-36	69.6665845712753
SP110	1.32016031689623	8.5764984919723	13.1131846382247	5.13444836048226e-36	6.27235313226481e-36	69.582258646595
ZNF254	-0.400359513592244	4.67619622655978	-13.0702735860968	8.23974885381135e-36	1.0011737854631e-35	69.1115123836696
POU2F3	-0.445640291787024	4.74431925897883	-13.0294899735089	1.29043277066774e-35	1.559560460807e-35	68.6650707028914
NCOR1	0.747533418573394	8.30400573882363	12.9721778986635	2.42006513672641e-35	2.90922723883068e-35	68.039296145514
NOTCH1	0.847535341413387	6.98219537039865	12.9527152770237	2.99490836741187e-35	3.5812131800798e-35	67.8272152290601
SPG7	0.845774598942493	9.38153932611405	12.8738305206351	7.08883438463564e-35	8.43198195225082e-35	66.9698430700806
ZFR	-0.643794160896947	7.06578483877243	-12.8670655892488	7.63120294323212e-35	9.02959091712282e-35	66.8964837133988
SLC11A1	0.559255167990695	6.90356507792167	12.7835054551798	1.89297775290155e-34	2.22819256331119e-34	65.9925305793715
ZNF586	-0.56140878954739	7.96576287005822	-12.6194143870771	1.11398549092938e-33	1.30445969404166e-33	64.2292076249115
H2AFJ	-0.973960971215764	5.28850579714974	-12.6017951793852	1.34625452499121e-33	1.56831712705162e-33	64.0408092476821
TMF1	-0.584640241648399	6.48761144355858	-12.4533770527269	6.58913970612892e-33	7.63664396710326e-33	62.4610902097884
ZNF185	-0.928597913289744	8.62623999306702	-12.4275834350866	8.67200268134033e-33	9.99935003052507e-33	62.1878857530279
BRPF1	-0.659569554920241	8.2469595349572	-12.2614537544883	5.03891479099621e-32	5.78068397342713e-32	60.4378132851263
ZMAT3	-0.688774307708025	7.72371678606873	-12.0931544644318	2.94594562318473e-31	3.36254399414014e-31	58.6819330054957
ZDHHC7	0.604070810116418	9.74066209973109	12.0596827609065	4.17694819453444e-31	4.74366980886826e-31	58.3347859061517
