genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
SATB2	-0.334382341012224	4.41723831927847	-16.9855286787541	3.45570929606634e-56	4.73384835077581e-56	115.991676036481
DEAF1	0.986501923475125	7.61825198340388	16.8121959760409	3.1809258705888e-55	4.29854847376864e-55	113.777636621409
ZNF33B	-0.689389303060511	7.03226644577265	-16.6883090045507	1.54345610887369e-54	2.05794147849825e-54	112.202343347848
CREB3	0.924504275253806	9.10739267886635	16.0866301005687	3.03505105419178e-51	3.99348822919971e-51	104.639450449322
IRX4	-1.06508695645859	7.4013511509707	-15.7924428178383	1.17204747234394e-49	1.52213957447265e-49	100.996649702218
RFX5	1.06392507723792	8.7665954701192	14.8463876992736	1.14652779852312e-44	1.469907434004e-44	89.5436204265806
ZBED1	0.656323003435276	9.17551919891351	14.8015667663577	1.95601049584194e-44	2.47596265296448e-44	89.0113601827788
CAMTA1	-1.02792154155878	5.93465239650344	-14.5140056206184	5.88531447164475e-43	7.35664308955594e-43	85.6197259679522
TFCP2	0.642962234951124	8.45127432952446	14.2975815878518	7.42766906736659e-42	9.1699618115637e-42	83.0941022783266
MYB	-0.259862868120468	4.65297683642954	-13.9918493015269	2.5638899035739e-40	3.12669500435841e-40	79.5667988406765
PITX1	1.65739346008956	7.23087877067067	13.6761873111376	9.43957327337468e-39	1.13729798474394e-38	75.9760543519021
GMEB2	0.673577876028903	7.92504832665992	13.1224239885075	4.63919359344878e-36	5.52284951601046e-36	69.8068939604007
SP110	1.32016031689623	8.5764984919723	13.1131957169986	5.13661491513369e-36	6.04307637074552e-36	69.7055275934903
