genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
SIRT4	-1.08284510994569	5.32182941452635	-38.8201085915012	3.32633142675048e-193	9.23980951875132e-193	431.193330458652
PFDN5	2.5997359818171	11.4844194183015	38.595013247561	8.45484149143649e-192	2.28509229498283e-191	427.957669524375
RQCD1	-1.30672059016078	6.00285068579427	-38.0318049855624	2.83163283469397e-188	7.45166535445782e-188	419.840766689776
FEV	-1.87228047030426	6.65522862572679	-37.0857699549808	2.51910964024028e-182	6.45925548779559e-182	406.141693321089
ZNF695	-1.72694430117112	5.40676169769243	-37.0829611404252	2.62398517645186e-182	6.55996294112966e-182	406.100903591145
TFIP11	-1.48851558538558	6.85957418488597	-36.9831128957773	1.11908469565033e-181	2.72947486743982e-181	404.650466965771
ISL1	-1.77825241404253	5.24540188313793	-36.9654517434626	1.44649951681859e-181	3.4440464686157e-181	404.393825843614
ZBTB39	-1.32829334461076	6.32708878585627	-36.8959097218165	3.9745961939231e-181	9.24324696261185e-181	403.383027834704
NR4A3	-1.81455989766738	7.70976566309912	-36.4680457149424	2.01364412304915e-178	4.57646391602079e-178	397.155160723358
FOXF1	-1.54879725863676	5.45029813098772	-36.3804447704613	7.22012608368898e-178	1.604472463042e-177	395.878225457845
REL	-1.91406642608569	6.18842992202482	-36.3468629623071	1.1781679848976e-177	2.56123474977739e-177	395.388549539603
ELAVL2	-1.9795937004088	5.15366986674835	-36.2540148338475	4.56443880070888e-177	9.71157191640188e-177	394.034210054567
BNC1	-1.13858036433494	5.91632183892948	-35.3544243207066	2.36117321816042e-171	4.91911087116755e-171	380.877991330239
BUD31	2.16932144655306	9.28938716988583	35.3152805389888	4.19123096418458e-171	8.55353257996854e-171	380.304170814243
SSX3	-1.6330758816485	6.55655883148892	-34.8601164672954	3.33907399797827e-168	6.67814799595654e-168	373.623950889294
WHSC1L1	-1.61917256049035	6.83505381533189	-34.6532771422262	6.98347201349807e-167	1.3693082379408e-166	370.583654798552
MEOX2	-0.7644133184738	4.40267046993011	-34.5825414449734	1.97661499199106e-166	3.80118267690588e-166	369.543283806333
ZC3H13	-1.81956179207207	6.69852537809279	-34.4790718105816	9.05993350844514e-166	1.70942141668776e-165	368.020891169445
SNAPC3	-1.13027999080041	5.25732227185131	-34.463369729643	1.14154244344258e-165	2.11396748785663e-165	367.789800648562
ING2	-1.84645693763512	5.85850897266029	-34.3264769565632	8.56624213560109e-165	1.55749857010929e-164	365.774472341923
SHOX	-1.52129828265891	6.57565314662993	-34.1111544234979	2.04450119375654e-163	3.65089498885096e-163	362.602188137079
NR5A2	-1.19580278520458	5.56515689384955	-34.0654592332518	4.00992333626852e-163	7.03495322152372e-163	361.928617958425
ZBTB44	-2.07678594431783	7.07163371422815	-33.7173623393117	6.81468532863626e-161	1.1749457463166e-160	356.793546403894
TH1L	2.44918679483481	9.67545965727941	33.7102104540796	7.57356462405203e-161	1.28365502102577e-160	356.687971553372
ZNF132	-1.54301931657417	5.45588749576111	-33.485681340793	2.08685829776686e-159	3.47809716294477e-159	353.372107104233
RUNX2	-1.2196380366417	7.29541385821957	-33.3134145595936	2.66225408701598e-158	4.36435096232128e-158	350.82626113043
PML	-1.70979059051933	6.12429210941442	-33.2992908004782	3.28048053154803e-158	5.29109763152908e-158	350.617465915202
EYA4	-1.1481077947392	5.40167250394223	-33.0585662143295	1.15420861027253e-156	1.83207715916275e-156	347.057257412601
RFXANK	2.48407062880506	8.25966062440552	33.0532340095679	1.24896667145239e-156	1.95151042414436e-156	346.978364779549
ZNF287	-1.57393308584114	6.52596601403376	-32.6959729708321	2.47595122753615e-154	3.809155734671e-154	341.689531854679
ZIC3	-1.49321699023096	5.85984952172105	-32.2527634887112	1.76572943194816e-151	2.67534762416388e-151	335.120759777664
TBX19	-1.5656674807394	7.06111098117019	-32.2438322459029	2.01583303491019e-151	3.00870602225402e-151	334.988311152732
PRDM13	-1.31368642870924	5.22644384503106	-32.1740664473052	5.67406738856288e-151	8.34421674788659e-151	333.953595848748
PREB	1.67628195397173	8.90897136816711	32.0873124733209	2.05534046840032e-150	2.97875430202945e-150	332.666677359886
ST18	-1.34229793241676	4.91196456192832	-31.7961403964166	1.54830940514675e-148	2.21187057878107e-148	328.345503592247
ZNF770	-1.0849282283258	5.51723458359871	-31.7421351545427	3.45242885185094e-148	4.86257584767739e-148	327.543729542139
RPS27A	1.54468854088078	11.9894513716263	31.3303170621205	1.56705511728732e-145	2.17646544067683e-145	321.426998906133
ERCC6	-1.07824236016108	6.15347499884725	-30.8664563749873	1.54902597014332e-142	2.12195338375798e-142	314.532269230798
HSBP1	2.36817186650669	10.0921957551731	30.7340341395778	1.11023067091786e-141	1.50031171745657e-141	312.563190934675
CHD2	-1.18801492392443	6.8311389424182	-30.5967436126469	8.55756478385647e-141	1.14100863784753e-140	310.521423882095
POU4F2	-1.13491323498324	5.18132410388748	-30.3270509708745	4.73133224299472e-139	6.22543716183515e-139	306.509855616072
