genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
CLCA4	-1.94035612140097	4.95171595150094	-51.3093554644067	4.85137062414143e-267	9.77101979780781e-265	601.395699768394
DR1	-1.72011118853565	5.01069231684208	-51.0902210105994	8.18864571833117e-266	1.59035197915303e-263	598.571793958399
210949_s_at	3.40877627784203	11.3684103183332	51.00967785859	2.31729674442408e-265	4.3453309297166e-263	597.532348972735
RPL24	2.95561172867519	12.0638767858502	50.9944237234713	2.82216502128411e-265	5.11564446191434e-263	597.335395914396
F9	-2.12463607136247	5.32075968510812	-50.9802694493206	3.38861672457112e-265	5.94428959619927e-263	597.15261753961
ALDOA	2.97625534995201	12.1986282860922	50.9199200630931	7.39353522548786e-265	1.25643889238134e-262	596.373025731759
RPL13	3.52552204250652	12.845035636787	50.8563032240068	1.68360915731964e-264	2.77438381742552e-262	595.550730210153
GRM5	-1.47876132699745	5.03310167298245	-50.515042668597	1.40327951163436e-262	2.24442176007872e-260	591.131012549492
TUBB2C	2.84455982750417	10.8194693833271	50.4957739339703	1.80216162184273e-262	2.80004425702308e-260	590.881024477348
AQP4	-1.55501675850257	4.63164175013465	-50.4649302012454	2.69000197022393e-262	4.06339742057714e-260	590.480768146886
ERAP1	-1.34975987386859	5.16454061121705	-50.424200618218	4.56611599533508e-262	6.71095642773843e-260	589.952041226444
GNB2	2.72296471400916	9.70642005219262	50.392361567487	6.90627887646488e-262	9.88324856058316e-260	589.53858096273
HOXA1	-2.03831761229915	5.57071730244837	-50.3606836298524	1.04252539722031e-261	1.45365464361129e-259	589.127086746504
SLCO1A2	-2.34375362133097	5.31603089834497	-50.3022054643464	2.23037100400439e-261	3.03218937994396e-259	588.367128885006
220878_at	-1.6793164087234	4.87193601444133	-50.2740914398501	3.21539284491631e-261	4.26470885137924e-259	588.00161812503
216169_at	-2.18238729785612	5.03048444498244	-50.1832513613776	1.04909550165843e-260	1.35832889000442e-258	586.819927869735
FAU	2.62156275150122	12.038778366641	50.138042546645	1.89050738097982e-260	2.39083235762052e-258	586.231444959311
ATP5E	3.02483020947342	11.3376163961188	50.135533962229	1.95332108666723e-260	2.41412728847646e-258	586.198783227179
BLZF1	-1.45626952004471	5.01944698733855	-49.9347993660036	2.67776859632934e-259	3.23593458374199e-257	583.582665523639
TIMP1	3.65342044228742	11.6877900019341	49.6859809682177	6.92092955731405e-258	8.18174237666822e-256	580.33287952413
213808_at	-1.61085006712123	5.0631310251433	-49.2798992802975	1.42054950729982e-255	1.6436060044035e-253	575.012456392508
ADH7	-1.77512252369308	5.62726665235434	-49.1689459815287	6.10655029120786e-255	6.91821260074757e-253	573.555176163455
TCEB2	3.71897079142898	10.8447739869099	48.7001433248701	2.94545214110185e-252	3.26885076394119e-250	567.380872521235
LOC100130958	-1.35358348827432	4.49924434899338	-48.6394191423353	6.57048161719364e-252	7.1460558068598e-250	566.579107485941
ARL4D	-1.77623673206256	5.45370425918111	-48.6295864598039	7.48234054408411e-252	7.97822899582929e-250	566.449239526731
SPACA1	-1.53003451218118	4.92699958823353	-48.6057203543484	1.02577533426521e-251	1.07272428225658e-249	566.133971034611
216443_at	-1.72519959253467	5.16184569346078	-48.5797659992681	1.44574112863599e-251	1.48338495424953e-249	565.79103647196
