ID	genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
1973	EZH1	-1.06898561811525	4.86118826358469	-45.78194133936	2.59293756982557e-235	1.03090876213648e-233	528.392103019127
1067	ARPP-21	-1.96727377262468	4.97913808509169	-45.7512182479019	3.93441225323304e-235	1.55132899670866e-233	527.975408218359
627	217126_at	-0.894279763671421	4.64841249422051	-45.7496576892748	4.01864293862301e-235	1.57155290657134e-233	527.95423943479
3832	RPL8	2.95761260123701	12.3874423731633	45.7384824652956	4.67693741208257e-235	1.80321499842496e-233	527.802640288344
315	215234_at	-2.0201910747822	5.80671577218728	-45.7383301126241	4.68662041091376e-235	1.80321499842496e-233	527.80057342118
3524	PPP1R3A	-1.76400416038169	5.23509979006012	-45.7375772870653	4.73476262402911e-235	1.80716419833943e-233	527.790360297237
1991	FAM128B	3.05030090007802	10.0711795583941	45.7038662189512	7.48305532667019e-235	2.83346483837647e-233	527.332952475129
1877	DYNLL1	2.89679126938971	10.9103941288797	45.6914302920216	8.85979629355164e-235	3.32835339500275e-233	527.164181142096
1866	DSTN	3.04453726101448	10.9741025075592	45.642834889945	1.71438444854511e-234	6.39010015938181e-233	526.504500238633
1113	ATP5J2	2.80454758491329	11.0390042315877	45.6400260336685	1.78107668483633e-234	6.58722237469312e-233	526.466361373904
2430	HTR2C	-2.05580028802343	4.72445427609265	-45.6063115227471	2.81615345458711e-234	1.03352831783347e-232	526.008508685395
740	220851_at	-2.53513971416258	5.58857374751927	-45.5481808899586	6.20679188529766e-234	2.26050412860726e-232	525.21875526692
1858	DRD1	-1.62685113094251	5.52323024390751	-45.5211037045038	8.97005055886386e-234	3.22507251635378e-232	524.850749562563
3872	RPS9	3.3008099566205	11.7311282910341	45.5209366476494	8.99045576765988e-234	3.22507251635378e-232	524.84847881993
3807	RPL23A	2.37288270557958	13.5432060411642	45.5067693611208	1.09011994362048e-233	3.8813151126965e-232	524.65589581896
4219	STAMBPL1	-1.3436854694759	4.80447724419949	-45.4898693683084	1.37190469589217e-233	4.848412817853e-232	524.426134073805
1084	ASTN1	-1.54976959738679	4.97152514828425	-45.4701689788121	1.79365108613961e-233	6.27351030941184e-232	524.15825635751
3866	RPS3A	2.29698683157682	13.221364322969	45.4698502170561	1.80144815005119e-233	6.27351030941184e-232	524.153921582358
4261	TAAR3	-2.12525131509934	5.64106304019971	-45.437284642917	2.80610641347055e-233	9.70140123091885e-232	523.711004461071
2453	IFNA5	-2.10153843956989	4.93727879239822	-45.41814011305	3.64154650463199e-233	1.24512352528304e-231	523.450564255049
467	216201_at	-2.10085607059482	5.41454671612957	-45.4178956809132	3.65368462669515e-233	1.24512352528304e-231	523.447238739699
3603	PSG3	-1.40615742378624	4.80148636737788	-45.4046764765878	4.37415171600287e-233	1.48007644234395e-231	523.267379860781
459	216158_at	-1.63350366738581	4.90999148507917	-45.321445763669	1.3590390276619e-232	4.56617971899643e-231	522.134469137498
1	RPS14	2.80633226884533	12.7529382071407	45.2716135622972	2.68027643135838e-232	8.88027698195197e-231	521.455769294606
3844	RPS14	2.80633226884533	12.7529382071407	45.2716135622972	2.68027643135838e-232	8.88027698195197e-231	521.455769294606
1990	FAM128A	3.43537643678077	9.99405555600029	45.2570403269226	3.26934226137344e-232	1.07572633993191e-230	521.257229657498
3373	PDLIM5	-1.10844013283846	4.68698772319622	-45.2054678629014	6.60516989271622e-232	2.15844284644857e-230	520.554422914759
3513	PPIB	3.55448181914922	10.4372971696338	45.1386536920978	1.64353337302569e-231	5.33421613789493e-230	519.643433561648
3335	PCBP2	2.72914166716268	11.3414864297869	45.1202992186232	2.11142250382719e-231	6.80648430118887e-230	519.393082445111
3923	SCN11A	-1.59180903750773	5.30960883260763	-45.1032182979955	2.66586714341212e-231	8.53614237665721e-230	519.160065990177
2113	GABRA6	-1.61492920671059	5.1787224096246	-45.0579152014731	4.94867693493341e-231	1.57400917710449e-229	518.54187547681
1048	ARHGAP24	-1.7211105455416	5.94139494315167	-45.0496904523705	5.53699208687863e-231	1.74946948652304e-229	518.429616969879
