ID	genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
793	NEUROD6	-1.03120922329066	6.54887323931735	-28.9132653081726	4.89629974305225e-130	1.31653475276369e-129	286.182598777459
599	GUCA1A	-1.28012051413712	6.90690418898442	-28.8972237618217	6.21873018605972e-130	1.66815226791934e-129	285.943736455814
962	SERPINB10	-1.168459085041	6.71546848217131	-28.8682957643905	9.57067921571583e-130	2.56123141186532e-129	285.513001829504
232	217215_s_at	-1.31004732322305	6.09350717138436	-28.7958269797972	2.81828043174766e-129	7.52427700174139e-129	284.434008471031
506	DUOX2	-0.98803690889659	6.1142851777831	-28.780749138256	3.52832287252651e-129	9.39779174517649e-129	284.209524334095
1086	TSHB	-1.17508376053639	6.67235664806271	-28.7357257258977	6.90161914046989e-129	1.83395137723284e-128	283.539223838322
745	MADCAM1	-1.257100907297	6.58521231979907	-28.7248019113123	8.12167285826896e-129	2.15309922144273e-128	283.376597529403
341	ANKLE2	-1.01971403810453	6.33335881487774	-28.7091770863655	1.02508869526452e-128	2.71121589495195e-128	283.143989596449
750	MAS1	-1.40688153963778	7.21016571122742	-28.7014751012948	1.14975179189726e-128	3.03384388910885e-128	283.029331242565
167	216172_at	-1.2864863962063	7.31012591850274	-28.6382115965277	2.95114030396155e-128	7.76904842810344e-128	282.087579449481
502	DOCK9	-1.1447882722745	5.84074595983842	-28.5614473293172	9.26180663899127e-128	2.43256731214341e-127	280.944960795025
250	217521_at	-1.3077810258764	6.60908286772133	-28.5225825156433	1.65253985413942e-127	4.33026646964312e-127	280.366514521099
630	HTR1E	-1.27298255860482	5.878519029793	-28.5068053417574	2.09038676471031e-127	5.46493722321495e-127	280.131703711487
32	NR1H4	-1.2077357954346	5.78870983172255	-28.4991949480282	2.34133371009108e-127	6.09285002258183e-127	280.018440636773
811	NR1H4	-1.2077357954346	5.78870983172255	-28.4991949480282	2.34133371009108e-127	6.09285002258183e-127	280.018440636773
632	HTR3A	-1.54474485023112	7.52716179278335	-28.4988591217249	2.35307618228362e-127	6.10936293198407e-127	280.013442670599
645	IGHA1	-1.11968829486345	6.79716298039619	-28.4317531847037	6.39387763839244e-127	1.65626304042568e-126	279.014784496175
663	ITGB1BP2	-1.09325850852837	5.75808589516996	-28.3978653936366	1.05919899038794e-126	2.73747318976976e-126	278.510513201115
746	MAGEC2	-1.17269156020668	6.25405549060075	-28.3841217156924	1.29980817641438e-126	3.35166937517331e-126	278.306006769593
36	KDM5D	-1.18209570351602	6.45862679589345	-28.3583747939423	1.90730116261989e-126	4.89583881198576e-126	277.922904293137
679	KDM5D	-1.18209570351602	6.45862679589345	-28.3583747939423	1.90730116261989e-126	4.89583881198576e-126	277.922904293137
1000	SLC39A9	-1.21339643006144	6.80127345204769	-28.3382720790386	2.57303506090063e-126	6.58976400212558e-126	277.623796701271
783	MYOC	-1.61460109299691	7.2421339017863	-28.3270836705691	3.0395661265696e-126	7.76701773200177e-126	277.457329254734
594	GSTA1	-1.51272359783505	7.1063879370269	-28.315427645725	3.61576793675108e-126	9.21857951441942e-126	277.283907801464
789	NCR1	-1.30407936522386	7.90471456966572	-28.3124314964042	3.78075759154184e-126	9.6175676261244e-126	277.239330863992
