genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
IFNA16	-1.72181825196431	5.36098726204845	-39.1396851248776	4.72900585645901e-195	5.65510283668223e-194	435.752047165182
DNAH3	-1.57678734610154	4.78968288963043	-39.1310754778115	5.34922094407842e-195	6.34391078905167e-194	435.628888524272
LOC51145	-1.8412657924795	5.13990112945224	-39.1299946171896	5.43262568076082e-195	6.39001463269818e-194	435.613426591866
PSMD4	2.46426352692956	10.3457701879409	39.0314925035707	2.22620526513843e-194	2.59723947599483e-193	434.203849993969
TDRKH	-1.94390670068968	5.94951764038925	-38.9234837394155	1.04644309865154e-193	1.21100471497174e-192	432.657136518956
LEPR	-1.62475840291802	5.93458827143338	-38.9116302991894	1.24025524463214e-193	1.42381302083769e-192	432.487322685938
RPS6KA6	-2.42448280175465	6.11377625639338	-38.8975458902493	1.51776144314912e-193	1.72856164358649e-192	432.285529898446
GABRA3	-2.03950591049216	5.53602300886322	-38.7850800785868	7.61622563753297e-193	8.60573526760614e-192	430.673496063896
216072_at	-1.32871854107984	5.69229342119788	-38.7363261821102	1.53316068305716e-192	1.71881685952111e-191	429.974298715243
AMOT	-1.50420722781533	5.85990747326215	-38.6908648926903	2.94445533687381e-192	3.27542124683249e-191	429.322114992833
ZFY	-1.28212483870531	5.00946109967375	-38.6589300751253	4.65743193449734e-192	5.14108832769514e-191	428.863861802945
216643_at	-1.41304389868279	5.03631282692432	-38.6487048804125	5.39409467145344e-192	5.90879836147762e-191	428.717113192868
216728_at	-1.49673208548358	5.34475022394163	-38.6339703732336	6.66533175174925e-192	7.24602353315165e-191	428.505630758717
BMP15	-2.0310588672042	6.3182854043399	-38.6009042412853	1.07175951593513e-191	1.15637210929843e-190	428.030961110882
OR1A1	-2.05830104353756	6.3005090318391	-38.5630093615013	1.84736168117449e-191	1.97833135260104e-190	427.486845233269
PCNXL2	-1.78380042428893	6.36622847829723	-38.4833127096229	5.80809264904796e-191	6.17378737139542e-190	426.342068727709
C10orf12	-1.15254891901739	6.18300086069382	-38.4233884521045	1.37488074378929e-190	1.45070137304237e-189	425.480908369652
PRO2012	-1.36548776255943	5.35027142673448	-38.3613106874543	3.3581586315702e-190	3.51748732576879e-189	424.588441668238
216437_at	-1.85174873932475	5.12203116984981	-38.3498559329175	3.95988941911023e-190	4.11771109885737e-189	424.42372155637
HSD3B2	-1.62658757506675	6.25962495633316	-38.3102180480865	7.00527895316968e-190	7.23206855956725e-189	423.853630797477
CYP2C8	-1.21781077877525	5.27579361340682	-38.2836881639861	1.02630591719649e-189	1.05196356512641e-188	423.471982929032
CYLC1	-1.52788061791304	6.19111638427628	-38.2612751093693	1.41714495970163e-189	1.44227164338428e-188	423.149506563987
CDH10	-1.79050201269135	5.43289893862778	-38.2393916942166	1.94204772183949e-189	1.96256231045047e-188	422.834605157277
CBLN1	-1.66368116981382	5.42247488439632	-38.1850177481916	4.24977451448254e-189	4.26463386593178e-188	422.051972494562
TEX15	-1.57127179986977	5.71025071317551	-38.1388119312479	8.26941688028576e-189	8.24070362722922e-188	421.386691244497
COL1A2	3.58072393083922	12.955523172013	38.104305483288	1.35968221677781e-188	1.34561653867321e-187	420.88973051714
RAVER2	-1.13645117590202	5.31054833049377	-38.0133458696401	5.0460116245103e-188	4.95960731587143e-187	419.579204581876
207471_at	-1.09371713285361	4.87074644398563	-37.8639306456229	4.35688682189152e-187	4.2531514213703e-186	417.424810220923
222340_at	-2.10995549759224	6.17763522173531	-37.7205613071003	3.45424647603085e-186	3.34921871155694e-185	415.355676024765
217259_at	-1.60659540099231	5.7071709806175	-37.6266953780385	1.34120338444673e-185	1.29169587696715e-184	413.999978481424
220881_at	-2.10016561402994	6.79335362445782	-37.6017369889551	1.92398496997935e-185	1.84061228794691e-184	413.63937347607
ANKRD34C	-1.13774981696028	5.87101366402285	-37.5980729278534	2.02866049986647e-185	1.92789921676052e-184	413.586429517377
AIF1	-2.15728048729288	6.85066011262525	-37.5762603591667	2.78091421646966e-185	2.62540256620656e-184	413.271223324828
RRH	-1.67136905149418	6.29923228739791	-37.5703297904812	3.02993615491082e-185	2.84180286424642e-184	413.185515296002
PRO1768	-1.93872411341759	6.38303388405391	-37.5604957542913	3.492990509345e-185	3.25483206552602e-184	413.043387799156
GML	-2.04744490555646	7.05356569564768	-37.5056284519619	7.72444521155519e-185	7.15134121198819e-184	412.25025391907
KIDINS220	-1.44120558047923	4.75191549687754	-37.4876948606993	1.00126543179675e-184	9.19381148604069e-184	411.990956995672
215969_at	-1.42940030220029	5.43327124791438	-37.4873775091118	1.00587345178285e-184	9.19381148604069e-184	411.986368238345
CNGA3	-1.73333220539339	5.22025563936997	-37.3399846778089	8.49425041006484e-184	7.71471477116648e-183	409.854174298546
216467_s_at	-1.81566232093596	5.97668421422254	-37.2941194078162	1.65053765825755e-183	1.48963618842741e-182	409.190294874535
PHF8	-1.98219189914529	5.82871248517517	-37.2515949277423	3.05620907809893e-183	2.74103751691997e-182	408.574607745104
AAK1	-1.39461964842633	5.4922262499915	-37.2484197615372	3.20009947088518e-183	2.85226257187592e-182	408.528630045102
STATH	-1.74740338598243	5.0616861408949	-37.1925223814114	7.1940285607353e-183	6.37248826213281e-182	407.719069754187
ZNF695	-1.72694430117112	5.40676169769243	-37.0461418754618	6.00928325332967e-182	5.29038126903563e-181	405.597765562318
SLC18A1	-2.21525401777368	6.09429301883012	-36.9730583045768	1.735302330226e-181	1.51838953894775e-180	404.537971870917
SERPIND1	-1.2193095072729	5.48580513426751	-36.9688207322413	1.8453775427796e-181	1.60491925690226e-180	404.476508364868
215958_at	-1.53051144544839	5.59991537069235	-36.9541294001124	2.28397914775227e-181	1.97440366085813e-180	404.26340737763
221043_at	-1.64036125125016	5.9118095177917	-36.9352596046486	3.00365258022309e-181	2.58098290576056e-180	403.989669988604
NUDC	2.43048856448822	9.33344969635049	36.9337954689645	3.06817652487274e-181	2.62073411499547e-180	403.968429032495
ISL1	-1.77825241404253	5.24540188313793	-36.9287136531283	3.303081332257e-181	2.80468740342532e-180	403.894703153321
ZBTB39	-1.32829334461076	6.32708878585627	-36.8596558218772	9.00319987409391e-181	7.59975989372045e-180	402.892610722384
CYP3A43	-1.35080398108792	5.19075659237465	-36.7617923850905	3.73096432333027e-180	3.13095544092336e-179	401.471835498552
ULBP1	-1.30860736882554	6.11419473429676	-36.7571166990575	3.99327213496278e-180	3.33159622887883e-179	401.403934120515
RNH1	-1.4565370338202	5.47324726860709	-36.7520407224995	4.29896404533942e-180	3.56590370234802e-179	401.330217567654
DCBLD2	-1.83781048043268	6.34698397069947	-36.6779948411167	1.26118703257007e-179	1.04011689180348e-178	400.254632544289
SNRPD2	2.65580600342149	11.1213247158169	36.6335484302424	2.40681699229462e-179	1.97358993368159e-178	399.608788965762
UTS2	-1.38076657231061	5.0210491943344	-36.6250015760231	2.72534574667932e-179	2.22208587868456e-178	399.484577315685
SPTA1	-1.40890519389796	5.18464956798928	-36.5897473713379	4.55093702232612e-179	3.68960148420225e-178	398.972163483003
222254_at	-1.44928582645626	6.2034327022669	-36.5856170792309	4.83272698211326e-179	3.89604675243401e-178	398.912123706403
LOC100131613	-1.46265408278488	5.45433905705718	-36.5071464635246	1.51360962684893e-178	1.21342447739007e-177	397.771174189203
COLEC10	-1.46194461826543	6.09031955478831	-36.4893380956827	1.96140671330449e-178	1.56367701866219e-177	397.512173519048
211460_at	-1.96057385351624	5.36535666017401	-36.4747290279581	2.42610371328896e-178	1.92345791633683e-177	397.2996834413
TAS2R16	-1.63843475528022	5.91214891951657	-36.4649691510388	2.79643205588338e-178	2.20487912098497e-177	397.157715574528
PKP4	-1.90425233539641	5.68404154286401	-36.4002883872091	7.17058092701525e-178	5.62283258484529e-177	396.216669493014
MYL1	-2.28493255146925	6.56286998444762	-36.3749910665209	1.03642761606044e-177	8.08300885351483e-177	395.848524644478
222298_at	-1.42104166360783	5.74793037620822	-36.3657565291815	1.18561961322081e-177	9.19656294579387e-177	395.714124163573
CLDN18	-1.80211459155135	6.25151938429648	-36.3163632713671	2.43443035190683e-177	1.87817610483134e-176	394.99513296712
REL	-1.91406642608569	6.18842992202482	-36.3106534950359	2.64558521319282e-177	2.03016833204903e-176	394.912006208806
OR7E24	-1.12610110753896	5.4821190197924	-36.2782903119089	4.23933128053823e-177	3.23587254658104e-176	394.440792042656
UMPS	-1.28701968073485	6.50342962283947	-36.2227539130254	9.52323110690776e-177	7.23060139598552e-176	393.631977041743
TAS2R7	-1.13292079583721	5.34660244106954	-36.208872912282	1.16587796257821e-176	8.80544671736703e-176	393.429780191042
NMBR	-1.76452452984906	5.4233990100751	-36.1791069215643	1.79927911915998e-176	1.35181441675109e-175	392.996144112441
HRH4	-1.52058718657249	5.58261012648609	-36.0592015583816	1.03398520436447e-175	7.72796233470322e-175	391.248636436729
RBMY2FP	-1.35309229837214	5.43315002802895	-35.9977473825732	2.53466899098295e-175	1.88458549329561e-174	390.352564689651
CDH17	-1.5719123801031	6.76438902934369	-35.9629176221099	4.21383982490153e-175	3.11693822099675e-174	389.844577281854
HTN3	-1.00819053876689	5.03222677895628	-35.9611501338339	4.32396074782902e-175	3.18199162724854e-174	389.818796204367
ACTA2	-1.66176183538272	6.34318661841748	-35.928028221434	7.01218933777175e-175	5.13392433658289e-174	389.335626247575
216761_at	-1.6866431764349	6.49808877907128	-35.8499178096715	2.19365889405996e-174	1.59791904211982e-173	388.195847881717
TTC22	-1.84476112345974	6.78635704283344	-35.8461228472329	2.31867011444223e-174	1.68045031021445e-173	388.140460346888
CCT8	-1.37203770395293	5.52411002071498	-35.7339415030323	1.1939147102582e-173	8.60938497095739e-173	386.502678693014
TACC1	-1.65862928312042	5.81056034635233	-35.7258643124528	1.34349169174976e-173	9.63955288830451e-173	386.384719808304
216090_x_at	-1.33951522614658	5.22548421076303	-35.5612544502048	1.49069674274886e-172	1.06425364469881e-171	383.979704677627
ATP6V1F	1.74995898766617	10.4949541705752	35.4685480073261	5.78618595978156e-172	4.11048359024086e-171	382.624345733621
SMPX	-1.68646967676059	5.69591557533434	-35.4272857579005	1.05836808355805e-171	7.48156748722068e-171	382.020893988338
OR1D2	-1.53428387421015	7.6408237466613	-35.4196552687521	1.18341916738886e-171	8.32454169217164e-171	381.909286144869
220701_at	-1.7438889256175	5.90038335748498	-35.4181334510031	1.21007415741686e-171	8.47051910191802e-171	381.887026674612
WRNIP1	-1.09270423344869	5.86647819684121	-35.3531184756487	3.13433704813981e-171	2.18338527382555e-170	380.935903184334
216148_at	-1.22837709038805	5.29787541730261	-35.3399344904504	3.80171231833916e-171	2.63548655884865e-170	380.742993625342
SERPINB4	-2.33424627839707	4.90846595932226	-35.2948823074973	7.35352142830841e-171	5.0732227161647e-170	380.083691066752
KCNJ10	-1.54375108560861	6.65683334020104	-35.2827731335216	8.78043910737891e-171	6.02867469812858e-170	379.906458310656
KIF5A	-1.96525406228706	7.70712112027404	-35.2733147995835	1.00850835624077e-170	6.89147376764527e-170	379.768016619746
AFFX-hum_alu_at	1.91035811007889	14.0144494557333	35.221473017139	2.1552003917353e-170	1.46574055077732e-169	379.00909537001
217498_at	-1.31568255240493	6.40851031202315	-35.1974669397067	3.06364248685837e-170	2.07373913615178e-169	378.657601676397
OPRM1	-2.30177847713443	6.51214518714622	-35.1589995459502	5.38322536461488e-170	3.62672694752223e-169	378.094282826563
216545_at	-1.54702196032273	6.88843507880968	-35.117330445993	9.91456108574846e-170	6.64831549441544e-169	377.483961054228
211193_at	-1.20700784811699	5.54493170034339	-35.1148944638485	1.02749701471028e-169	6.85794519120583e-169	377.448277798344
LSM7	3.04686065020845	9.33839740843762	35.1125379958106	1.06360811402611e-169	7.06610020197902e-169	377.413758904132
LGALS14	-1.73391205183171	6.39428735455709	-35.1099249777279	1.105136918751e-169	7.30816349496629e-169	377.375481465815
HRG	-1.85825209987392	6.71846508725496	-35.1025813925142	1.23074018850178e-169	8.10143197477091e-169	377.267904607045
KCNMB2	-1.47664299562523	6.85136934934511	-35.0284699071792	3.64805774176646e-169	2.39039399974195e-168	376.182029362708
HECW1	-1.54844629442816	5.36407232677616	-35.0041676371372	5.21001812915991e-169	3.39835273424748e-168	375.82587204168
216743_at	-1.40904294725746	6.79311756608297	-34.9772275839955	7.73458564243762e-169	5.02223094882262e-168	375.431009837131
SNX1	-1.50953427044618	6.46800612941004	-34.9725877042388	8.27929761661308e-169	5.35170814407197e-168	375.36299778838
OR7C2	-1.38785266940616	7.03444372566372	-34.9589445707354	1.01135858783764e-168	6.50806983653371e-168	375.163006188293
ANGEL2	-1.19757950851801	6.06497310247501	-34.9520856946467	1.11840929306585e-168	7.1648095337031e-168	375.06245868348
216800_at	-1.52413683375333	6.96783925320481	-34.926704830625	1.62295277690568e-168	1.03508321549318e-167	374.690360760683
216732_at	-1.49949347169096	6.82471760713897	-34.8387651685465	5.898330113254e-168	3.74517863385818e-167	373.400777986309
SSX3	-1.6330758816485	6.55655883148892	-34.8254979638378	7.1663531982266e-168	4.53027173544281e-167	373.206177160286
207665_at	-1.71286863158893	6.60664633773259	-34.8220159083652	7.54214232888774e-168	4.74691852717277e-167	373.155101083089
217240_at	-1.82239566274124	7.41394914575995	-34.8069639345642	9.40693741650514e-168	5.89474025881436e-167	372.934303841736
CNTF	-1.95449244577269	6.34181981031419	-34.7867550815362	1.26557036276819e-167	7.89605856770591e-167	372.63783662255
